"X","gvkey","ticker","compname","year","sic4","salesmillions","employees","breach","breach_this_year","breachtype_this_year","bad_breach","internal_breach","rand_breach","breach_sum","bad_breach_sum","industry","industry_breach_sum","industry_bad_breach_sum","industry_translate","ag_frst_fsh","mining","construction","manuf","trn_comm_elc_gas","wholesale","retail","finance_insurance","services","mean_hits","max_hits","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices","volume_pct","price.open_pct","price.high_pct","price.low_pct","price.close_pct","price.adjusted_pct","ret.adjusted.prices_pct","ret.closing.prices_pct","salesmillions_pct","employees_pct","mean_hits_pct","max_hits_pct"
1208,139665,"MCO","Moody's Corporation",2007,7320,1876.51,3.5999999,0,0,"",0,0,0,1,0,10,12,3,"#N/A",0,0,0,0,0,0,0,0,1,18.42307692,22,971006900,69,74.839996,35.389999,70.32,59.328194,0.121918424,0.116899637,2.579312362,1.118858476,1.032988255,0.703578523,1.116899637,1.121918424,"0.248814018","0.241862311",1.078441627,1.058823469,0.918554165,0.785714286
1209,139665,"MCO","Moody's Corporation",2008,7320,1403.99,3.9000001,0,0,"",0,0,0,1,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,18.15384615,25,1141272400,36.080002,45.77,15.63,35.060001,29.75946,-0.498392619,-0.501422056,1.175349423,0.52289858,0.611571385,0.441650196,0.498577944,0.501607381,"-4.087918803","-4.289338026",0.748192123,1.083333391,0.985386221,1.136363636
1210,139665,"MCO","Moody's Corporation",2009,7320,1442.79,4,0,0,"",0,0,0,1,0,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,16.69230769,20,1222304400,20.66,31.23,16.040001,22.16,19.049267,-0.359892048,-0.367940691,1.071001454,0.572616376,0.682324667,1.02623167,0.632059309,0.640107952,"0.722105493","0.733794388",1.027635524,1.025640999,0.919491525,0.8
1211,7152,"MDR","MCDERMOTT INTL INC",2005,3730,1636.75,14.2,0,0,"",0,0,0,0,0,5,5,1,"#N/A",0,0,0,1,0,0,0,0,0,51.36538462,63,357737200,9.43924,22.947384,8.945416,9.31064,9.31064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,7152,"MDR","MCDERMOTT INTL INC",2006,3730,3519.29,27.799999,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,51.90566038,65,424941600,23.19944,41.041405,23.37948,24.542025,24.542025,1.63591171,1.63591171,1.187859691,2.457765668,1.78850038,2.613571018,2.63591171,2.63591171,NA,NA,2.150169543,1.957746408,1.010518285,1.031746032
1213,7152,"MDR","MCDERMOTT INTL INC",2007,3730,4678.0698,28.4,0,0,"",0,0,0,0,0,5,7,2,"#N/A",0,0,0,1,0,0,0,0,0,53.59615385,73,477674100,39.390179,95.385193,34.675705,37.106243,37.106243,0.511947079,0.511947079,1.124093522,1.697893527,2.324121043,1.48316836,1.511947079,1.511947079,"0.312942976","0.312942976",1.329265221,1.021582771,1.032568576,1.123076923
1214,7152,"MDR","MCDERMOTT INTL INC",2008,3730,3098.1001,26.4,0,0,"",0,0,0,0,0,5,9,2,"#N/A",0,0,0,1,0,0,0,0,0,55.96153846,63,673868200,91.079666,102.345024,9.444384,92.329659,92.329659,1.488251344,1.488251344,1.410727942,2.312243009,1.072965528,0.272363143,2.488251344,2.488251344,"2.907041384","2.907041384",0.662260341,0.929577465,1.044133477,0.863013699
1215,7152,"MDR","MCDERMOTT INTL INC",2009,3730,3281.8,29,0,0,"",0,0,0,0,0,5,0,0,"#N/A",0,0,0,1,0,0,0,0,0,56.78846154,65,560790900,15.293112,42.407135,15.231384,16.712856,16.712856,-0.818987136,-0.818987136,0.832196711,0.16790918,0.414354634,1.612745098,0.181012864,0.181012864,"-0.550301627","-0.550301627",1.059294372,1.098484848,1.014776632,1.031746032
1216,66438,"MDS","Midas, Inc.",2005,7500,169.73,0.597,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,76,100,1817,10.91,NA,NA,11.05,11.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,66438,"MDS","Midas, Inc.",2006,7500,150.92999,0.55000001,1,0,"",0,0,0,0,0,10,7,1,"#N/A",0,0,0,0,0,0,0,0,1,69.03773585,86,2190,NA,NA,NA,NA,NA,NA,NA,1.205283434,NA,NA,NA,NA,NA,NA,NA,0.889235786,0.921273049,0.908391261,0.86
1218,66438,"MDS","Midas, Inc.",2007,7500,149.52,0.69999999,0,1,"Email",1,0,0,1,1,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,63.86538462,72,744235,NA,NA,NA,NA,NA,NA,NA,339.8333333,NA,NA,NA,NA,NA,NA,NA,0.990657987,1.272727231,0.925079362,0.837209302
1219,66438,"MDS","Midas, Inc.",2008,7500,149.89,0.80000001,0,0,"",0,0,0,1,1,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,56.21153846,64,10291,6.87,NA,NA,6.87,6.87,NA,NA,0.013827622,NA,NA,NA,NA,NA,NA,NA,1.002474585,1.142857173,0.880156579,0.888888889
1220,66438,"MDS","Midas, Inc.",2009,7500,146.75,0.88999999,0,0,"",0,0,0,1,1,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,53.05769231,58,793779,4.13,NA,NA,4.13,4.13,-0.398835517,-0.398835517,77.13332038,0.601164483,NA,NA,0.601164483,0.601164483,NA,NA,0.979051304,1.112499974,0.94389326,0.90625
1221,24008,"MEDI","MEDIMMUNE INC",2005,2836,1096.77,2.2149999,0,0,"",0,0,0,0,0,5,5,1,"#N/A",0,0,0,1,0,0,0,0,0,52.71153846,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,24008,"MEDI","MEDIMMUNE INC",2006,2836,1090.6,2.5380001,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,57.35849057,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99437439,1.145824025,1.088158157,1.015384615
1223,24008,"MEDI","MEDIMMUNE INC",2007,2836,870.52002,3.29,0,0,"",0,0,0,0,0,5,7,2,"#N/A",0,0,0,1,0,0,0,0,0,59.46153846,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798202842,1.296296245,1.03666498,1.03030303
1224,24008,"MEDI","MEDIMMUNE INC",2008,2836,870.52002,3.29,0,0,"",0,0,0,0,0,5,9,2,"#N/A",0,0,0,1,0,0,0,0,0,59.69230769,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.003880983,1.014705882
1225,24008,"MEDI","MEDIMMUNE INC",2009,2836,870.52002,3.29,0,0,"",0,0,0,0,0,5,0,0,"#N/A",0,0,0,1,0,0,0,0,0,56.51923077,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.946842784,0.927536232
1226,99990026,"MER","Merrill Lynch & Co., Inc.",2005,6211,870.52002,3.29,1,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,65.94230769,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,99990026,"MER","Merrill Lynch & Co., Inc.",2006,6211,870.52002,3.29,0,1,"StolenLaptop",0,0,1,1,0,9,12,2,"#N/A",0,0,0,0,0,0,0,1,0,66.8490566,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.01375064,1.053763441
1228,99990026,"MER","Merrill Lynch & Co., Inc.",2007,6211,870.52002,3.29,0,0,"",0,0,0,1,0,9,6,2,"#N/A",0,0,0,0,0,0,0,1,0,67.75,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.013477279,0.959183673
1229,99990026,"MER","Merrill Lynch & Co., Inc.",2008,6211,870.52002,3.29,1,0,"",0,0,0,1,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,68.80769231,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.015611695,0.978723404
1230,99990026,"MER","Merrill Lynch & Co., Inc.",2009,6211,870.52002,3.29,0,1,"StolenLaptop",0,0,1,2,0,9,10,4,"#N/A",0,0,0,0,0,0,0,1,0,71,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.031861375,1.086956522
1231,25783,"MFE","McAfee, Inc",2005,7372,870.52002,3.29,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,1.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,25783,"MFE","McAfee, Inc",2006,7372,978.15997,3.7,0,0,"",0,0,0,0,0,10,7,1,"#N/A",0,0,0,0,0,0,0,0,1,1.224489796,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.123650172,1.124620061,0.941915228,1
1233,25783,"MFE","McAfee, Inc",2007,7372,1086.71,4.25,0,0,"",0,0,0,0,0,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,1.173076923,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.110973699,1.148648649,0.958012821,1
1234,25783,"MFE","McAfee, Inc",2008,7372,1279.75,5.5999999,0,0,"",0,0,0,0,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,1.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177637088,1.317647035,1.06557377,1
1235,25783,"MFE","McAfee, Inc",2009,7372,1547.26,6.0999999,1,0,"",0,0,0,0,0,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,1.038461538,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.209033014,1.089285716,0.830769231,1
1236,5342,"MGI","MoneyGram International, Inc.",2005,6099,856.35999,1.715,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,3.75,5,10013500,169.119995,217.919998,143.520004,167.600006,167.228333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,5342,"MGI","MoneyGram International, Inc.",2006,6099,990.46002,2.076,1,0,"",0,0,0,0,0,9,12,2,"#N/A",0,0,0,0,0,0,0,1,0,2.943396226,5,20519300,203.600006,289.600006,199.759995,199.839996,199.470032,0.192800457,0.192362702,2.049163629,1.203878974,1.328928087,1.391861688,1.192362702,1.192800457,NA,NA,1.156593058,1.210495627,0.78490566,1
1238,5342,"MGI","MoneyGram International, Inc.",2007,6099,130.86,2.3199999,0,1,"Hack",1,0,0,1,1,9,7,3,"#N/A",0,0,0,0,0,0,0,1,0,2.269230769,3,36764500,252.399994,250.639999,109.68,250.639999,250.34726,0.255062014,0.254203383,1.791703421,1.239685592,0.865469592,0.549058884,1.254203383,1.255062014,"1.32293262","1.321479581",0.132120426,1.117533671,0.770956607,0.6
1239,5342,"MGI","MoneyGram International, Inc.",2008,6099,741.52002,2.306,0,0,"",0,0,0,1,1,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,2.115384615,3,45452900,122.720001,114.160004,6.8,114.160004,114.160004,-0.543993395,-0.544525996,1.236325803,0.486212377,0.455474004,0.061998541,0.455474004,0.456006605,"-2.132788759","-2.142087921",5.666513984,0.99396556,0.93220339,1
1240,5342,"MGI","MoneyGram International, Inc.",2009,6099,940.79999,2.3970001,0,0,"",0,0,0,1,1,9,10,4,"#N/A",0,0,0,0,0,0,0,1,0,1.769230769,2,15583800,8.24,26.32,8,8,8,-0.929922918,-0.929922918,0.342856011,0.067144719,0.230553601,1.176470588,0.070077082,0.070077082,"1.709437882","1.707765883",1.268745232,1.039462316,0.836363636,0.666666667
1241,2940,"MGLN","MAGELLAN HEALTH SERVICES INC",2005,8741,1594.15,3.9000001,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,0,0,70975500,34.18,37.139999,27.870001,34.52,34.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,2940,"MGLN","MAGELLAN HEALTH SERVICES INC",2006,8741,1438.48,3.9000001,0,0,"",0,0,0,0,0,10,7,1,"#N/A",0,0,0,0,0,0,0,0,1,0,0,82981200,31.67,48.650002,31.809999,31.9,31.9,-0.07589803,-0.07589803,1.169152736,0.926565243,1.309908544,1.141370573,0.92410197,0.92410197,NA,NA,0.902349214,1,NA,NA
1243,2940,"MGLN","MAGELLAN HEALTH SERVICES INC",2007,8741,1790.91,5.5999999,0,0,"",0,0,0,0,0,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,0,0,88233400,43.07,48.880001,38.290001,43.369999,43.369999,0.359561097,0.359561097,1.063293855,1.359962109,1.004727626,1.203709595,1.359561097,1.359561097,"-4.737423311","-4.737423311",1.245001668,1.435897373,NA,NA
1244,2940,"MGLN","MAGELLAN HEALTH SERVICES INC",2008,8741,2099.8301,5.1999998,0,0,"",0,0,0,0,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,0,0,105381000,46.470001,47.93,30.540001,46.599998,46.599998,0.074475423,0.074475423,1.194343639,1.078941282,0.980564628,0.797597289,1.074475423,1.074475423,"0.2071287","0.2071287",1.172493369,0.928571409,NA,NA
1245,2940,"MGLN","MAGELLAN HEALTH SERVICES INC",2009,8741,2120.8401,5.1999998,0,0,"",0,0,0,0,0,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,0,0,81363500,39.240002,41.830002,29.219999,39.189999,39.189999,-0.159012861,-0.159012861,0.772088896,0.844415777,0.872731108,0.956777932,0.840987139,0.840987139,"-2.135105187","-2.135105187",1.010005571,1,NA,NA
1246,7186,"MHS","Medco Health Solutions, Inc.",2005,5912,33391.551,15.3,1,0,"",0,0,0,0,0,8,1,1,"#N/A",0,0,0,0,0,0,1,0,0,2.288461538,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,7186,"MHS","Medco Health Solutions, Inc.",2006,5912,36300.969,15.7,0,1,"StolenLaptop",0,0,1,1,0,8,4,1,"#N/A",0,0,0,0,0,0,1,0,0,2.245283019,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.087130364,1.026143791,0.981132075,1
1248,7186,"MHS","Medco Health Solutions, Inc.",2007,5912,36970.422,20.799999,0,0,"",0,0,0,1,0,8,5,0,"#N/A",0,0,0,0,0,0,1,0,0,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.018441739,1.324840701,1.113445378,1
1249,7186,"MHS","Medco Health Solutions, Inc.",2008,5912,40996.879,21.799999,0,0,"",0,0,0,1,0,8,3,1,"#N/A",0,0,0,0,0,0,1,0,0,2.480769231,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.108910226,1.048076925,0.992307692,0.75
1250,7186,"MHS","Medco Health Solutions, Inc.",2009,5912,48010.641,22.85,0,0,"",0,0,0,1,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,2.538461538,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.171080389,1.048165186,1.023255814,1
1251,29621,"MLNK","MODUSLINK GLOBAL SOLUTIONS",2005,7370,943.22998,3.7279999,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,29621,"MLNK","MODUSLINK GLOBAL SOLUTIONS",2006,7370,981.34003,3.7290001,0,0,"",0,0,0,0,0,10,7,1,"#N/A",0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.040403773,1.000268294,NA,NA
1253,29621,"MLNK","MODUSLINK GLOBAL SOLUTIONS",2007,7370,949.48999,3.2,0,0,"",0,0,0,0,0,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967544338,0.858138888,NA,NA
1254,29621,"MLNK","MODUSLINK GLOBAL SOLUTIONS",2008,7370,854.37,4.6999998,0,0,"",0,0,0,0,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899819913,1.468749938,NA,NA
1255,29621,"MLNK","MODUSLINK GLOBAL SOLUTIONS",2009,7370,809.65997,4.0999999,0,0,"",0,0,0,0,0,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947669008,0.872340441,NA,NA
1256,7065,"MMC","MARSH & MCLENNAN COS",2005,6411,10273.81,55,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,81.34615385,100,623676900,33.25,33.09,26.93,32.900002,22.610909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,7065,"MMC","MARSH & MCLENNAN COS",2006,6411,10182.52,55.200001,0,0,"",0,0,0,0,0,9,12,2,"#N/A",0,0,0,0,0,0,0,1,0,64.30188679,82,665018100,32,32.73,24.77,31.879999,22.424883,-0.008227268,-0.031003129,1.066286245,0.962406015,0.98912058,0.919792053,0.968996871,0.991772732,NA,NA,0.991114299,1.003636382,0.790472367,0.82
1258,7065,"MMC","MARSH & MCLENNAN COS",2007,6411,9428.2197,56.099998,0,0,"",0,0,0,0,0,9,7,3,"#N/A",0,0,0,0,0,0,0,1,0,52.71153846,73,848994300,31,33.189999,24.200001,31.26,22.514427,0.003993064,-0.019447899,1.27664841,0.96875,1.014054354,0.976988333,0.980552101,1.003993064,"-0.485345133","0.627288268",0.925922041,1.016304293,0.819751038,0.890243902
1259,7065,"MMC","MARSH & MCLENNAN COS",2008,6411,9267.4502,54.400002,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,39.07692308,59,1200613500,26.5,33.580002,21.290001,26.98,19.942436,-0.114237462,-0.136916187,1.414159671,0.85483871,1.011750618,0.879752071,0.863083813,0.885762538,"-28.60897124","7.040153128",0.982948053,0.96969704,0.741335279,0.808219178
1260,7065,"MMC","MARSH & MCLENNAN COS",2009,6411,8423.75,52,0,0,"",0,0,0,0,0,9,10,4,"#N/A",0,0,0,0,0,0,0,1,0,33.30769231,42,1271753500,24.17,25.389999,17.74,24.940001,18.992241,-0.047646887,-0.075611527,1.05925304,0.912075472,0.756104749,0.83325501,0.924388473,0.952353113,"0.41708636","0.552246807",0.908960914,0.955882318,0.852362205,0.711864407
1261,152149,"MOH","MOLINA HEALTHCARE INC",2005,6324,1454.89,1.5,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,19.46153846,27,80180500,31.066668,35.306667,13.7,31.133333,31.133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,152149,"MOH","MOLINA HEALTHCARE INC",2006,6324,1712.6,2,0,0,"",0,0,0,0,0,9,12,2,"#N/A",0,0,0,0,0,0,0,1,0,14.8490566,23,88634000,17.76,27.106667,15.726666,17.993334,17.993334,-0.422055647,-0.422055647,1.105430872,0.571673795,0.767749247,1.147931825,0.577944353,0.577944353,NA,NA,1.177133666,1.333333333,0.762995003,0.851851852
1263,152149,"MOH","MOLINA HEALTHCARE INC",2007,6324,2070.4299,2.3,0,0,"",0,0,0,0,0,9,7,3,"#N/A",0,0,0,0,0,0,0,1,0,17.36538462,36,101761200,21.806667,27.219999,19.799999,22.360001,22.360001,0.242682485,0.242682485,1.148105693,1.227852872,1.004180964,1.259008044,1.242682485,1.242682485,"-0.575001155","-0.575001155",1.208939566,1.15,1.169460463,1.565217391
1264,152149,"MOH","MOLINA HEALTHCARE INC",2008,6324,2489.3101,2.5,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,13.65384615,17,118307700,25.666666,26.326666,11.166667,25.573334,25.573334,0.143708983,0.143708983,1.162601266,1.17701004,0.967181005,0.563973109,1.143708983,1.143708983,"0.592168747","0.592168747",1.202315567,1.086956522,0.786267996,0.472222222
1265,152149,"MOH","MOLINA HEALTHCARE INC",2009,6324,2945.75,2.8,0,0,"",0,0,0,0,0,9,10,4,"#N/A",0,0,0,0,0,0,0,1,0,13.13461538,23,89626100,11.773334,16.766666,11.206667,12.126667,12.126667,-0.525808133,-0.525808133,0.757567766,0.458701337,0.636870084,1.003582089,0.474191867,0.474191867,"-3.658839708","-3.658839708",1.18336,1.12,0.961971831,1.352941176
1266,99990028,"MOVI","Movie Gallery, Inc.",2005,7841,35081.891,61,1,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,22.21153846,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,99990028,"MOVI","Movie Gallery, Inc.",2006,7841,35081.891,61,0,1,"Disposal_Document",0,0,1,1,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,23.64150943,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.064379646,1.107142857
1268,99990028,"MOVI","Movie Gallery, Inc.",2007,7841,35081.891,61,0,0,"",0,0,0,1,0,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,26.67307692,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.128230708,1.225806452
1269,99990028,"MOVI","Movie Gallery, Inc.",2008,7841,35081.891,61,0,0,"",0,0,0,1,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,32.65384615,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.224224946,1.078947368
1270,99990028,"MOVI","Movie Gallery, Inc.",2009,7841,35081.891,61,0,0,"",0,0,0,1,0,10,4,2,"#N/A",0,0,0,0,0,0,0,0,1,34.30769231,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.050647821,1.024390244
1271,12141,"MSFT","Microsoft Corporation",2005,7372,35081.891,61,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,12.75,26,16786350700,26.799999,28.16,23.92,26.74,19.603628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,12141,"MSFT","Microsoft Corporation",2006,7372,37824.211,71,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,18.28301887,37,16832459500,26.25,30.190001,21.51,26.84,19.917208,0.015996019,0.003739716,1.002746803,0.979477648,1.072088104,0.899247492,1.003739716,1.015996019,NA,NA,1.078169104,1.163934426,1.433962264,1.423076923
1273,12141,"MSFT","Microsoft Corporation",2007,7372,42466.031,79,0,0,"",0,0,0,0,0,10,13,4,"#N/A",0,0,0,0,0,0,0,0,1,13.86538462,29,15661695600,29.91,37.060001,26.719999,29.860001,22.478832,0.128613609,0.112518666,0.930446059,1.139428571,1.227558787,1.242212878,1.112518666,1.128613609,"8.040351249","30.08749133",1.122720868,1.112676056,0.75837501,0.783783784
1274,12141,"MSFT","Microsoft Corporation",2008,7372,48324.77,91,1,0,"",0,0,0,0,0,10,2,0,"#N/A",0,0,0,0,0,0,0,0,1,13.05769231,25,21296026200,35.790001,35.369999,17.530001,35.220001,26.874113,0.195529777,0.179504348,1.359752274,1.196589803,0.95439822,0.656062936,1.179504348,1.195529777,"1.520288392","1.595329502",1.137962952,1.151898734,0.941747573,0.862068966
1275,12141,"MSFT","Microsoft Corporation",2009,7372,46913.059,93,0,1,"Hack",1,0,0,1,1,10,5,3,"#N/A",0,0,0,0,0,0,0,0,1,8.826923077,16,15700729900,19.530001,31.389999,15.15,20.33,15.798766,-0.412119537,-0.422771169,0.737261015,0.545683164,0.887475258,0.864232695,0.577228831,0.587880463,"-2.107707296","-2.355214092",0.97078701,1.021978022,0.675994109,0.64
1276,65772,"MTD","METTLER-TOLEDO INTL INC",2005,3826,1307.13,8.8000002,0,0,"",0,0,0,0,0,5,5,1,"#N/A",0,0,0,1,0,0,0,0,0,54.44230769,85,48906700,51.299999,58.200001,45.240002,51.07,51.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,65772,"MTD","METTLER-TOLEDO INTL INC",2006,3826,1362.3199,9.1000004,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,46.9245283,79,58059200,55.349998,80.800003,55.619999,55.619999,55.619999,0.089093382,0.089093382,1.187142048,1.07894735,1.388316179,1.229442894,1.089093382,1.089093382,NA,NA,1.042222197,1.034090931,0.861912918,0.929411765
1278,65772,"MTD","METTLER-TOLEDO INTL INC",2007,3826,1490.03,9.5,0,0,"",0,0,0,0,0,5,7,2,"#N/A",0,0,0,1,0,0,0,0,0,44.76923077,66,61162700,78.599998,118.540001,77.779999,77.779999,77.779999,0.398417842,0.398417842,1.053454061,1.420054216,1.467079166,1.398417842,1.398417842,1.398417842,"4.471912898","4.471912898",1.093744575,1.043955998,0.95406885,0.835443038
1279,65772,"MTD","METTLER-TOLEDO INTL INC",2008,3826,1578.3101,10,0,0,"",0,0,0,0,0,5,9,2,"#N/A",0,0,0,1,0,0,0,0,0,43.05769231,69,107854100,113.309998,112.370003,60.639999,112.099998,112.099998,0.441244529,0.441244529,1.763396645,1.441603065,0.947950076,0.779634865,1.441244529,1.441244529,"1.107491888","1.107491888",1.059247196,1.052631579,0.961769759,1.045454545
1280,65772,"MTD","METTLER-TOLEDO INTL INC",2009,3826,1387.92,10.4,0,0,"",0,0,0,0,0,5,0,0,"#N/A",0,0,0,1,0,0,0,0,0,41.11538462,64,98146800,67.25,106.239998,45.720001,67.82,67.82,-0.39500445,-0.39500445,0.909996004,0.593504556,0.94544803,0.753957813,0.60499555,0.60499555,"-0.89520532","-0.89520532",0.879370917,1.04,0.954890576,0.927536232
1281,11446,"MWV","MeadWestvaco Corporation",2005,2631,5440.21,22.200001,0,0,"",0,0,0,0,0,5,5,1,"#N/A",0,0,0,1,0,0,0,0,0,5.192307692,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,11446,"MWV","MeadWestvaco Corporation",2006,2631,5577.71,24,1,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,4.943396226,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02527476,1.081081032,0.952061495,0.888888889
1283,11446,"MWV","MeadWestvaco Corporation",2007,2631,5736.6802,24,0,1,"Web",1,0,0,1,1,5,8,3,"#N/A",0,0,0,1,0,0,0,0,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02850098,1,0.809160305,0.875
